Activity Type, User ID, RM ID, User OS, Viewing App, User Groups,Shared Date, Shared Time, Title of Content, Share Channel, Viewed, Time Spent in Seconds, Last Activity Date, Last Activity Time
VIEW,197521,,WINDOWS_10,CHROME,,,,DEMO - Mission 1: Identify the Breach,,1,190,2-Mar-2017,10:00:00
SHARE,256504,197521,,,Client Solutions,2-Mar-2017,9:36:14,DEMO - Mission 1: Identify the Breach,WEB,0,0,2-Mar-2017,9:36:14
SHARE,4910358,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",2-Mar-2017,6:34:38,Writing Games_Paries,WEB,1,7290,2-Mar-2017,9:21:59
VIEW,197521,,WINDOWS_10,CHROME,,,,DEMO - Mission 1: Identify the Breach,,1,1145,2-Mar-2017,9:03:08
VIEW,4910358,,WINDOWS_7,FIREFOX,,,,6. Thesis Statements: What's the Point?,,1,235,2-Mar-2017,9:00:02
VIEW,4379907,,WINDOWS_10,CHROME,,,,4. Small Business and Entrepreneurship - PLAY,,1,315,2-Mar-2017,8:39:27
VIEW,4910358,,WINDOWS_7,FIREFOX,,,,6. Thesis Statements: What's the Point?,,1,3560,2-Mar-2017,8:00:02
VIEW,4369811,,,,,,,9. Accounting - RATE (1-10),,1,0,2-Mar-2017,7:26:32
VIEW,4899528,,WINDOWS_7,FIREFOX,,,,CATALOG,,1,10,2-Mar-2017,7:05:55
VIEW,4369811,,,,,,,9. Accounting - SUBMIT,,1,0,2-Mar-2017,7:00:09
VIEW,4910358,,WINDOWS_7,FIREFOX,,,,6. Thesis Statements: What's the Point?,,1,2525,2-Mar-2017,7:00:01
VIEW,4910358,,WINDOWS_7,FIREFOX,,,,6. Thesis Statements: What's the Point?,,1,930,2-Mar-2017,6:42:42
VIEW,4910358,,WINDOWS_7,FIREFOX,,,,1. Writing Basics: Getting Started,,1,40,2-Mar-2017,6:39:04
SHARE,4910345,197521,,,Client Solutions,2-Mar-2017,6:26:05,DBM294,WEB,0,0,2-Mar-2017,6:26:05
VIEW,4369811,,WINDOWS_7,CHROME,,,,9. Accounting - PLAY,,1,2190,2-Mar-2017,6:21:28
VIEW,4369811,,WINDOWS_7,CHROME,,,,Quick Tips - Browser,,1,25,2-Mar-2017,6:19:37
VIEW,4908717,,WINDOWS_7,CHROME,,,,DEMO - Thesis Statements: What's the Point?,,1,825,2-Mar-2017,5:18:36
SHARE,4908717,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",2-Mar-2017,5:17:22,PPT - Toolwire Overview,WEB,1,15,2-Mar-2017,5:17:59
VIEW,4908717,,WINDOWS_7,CHROME,,,,VIDEO (2:05) - Toolwire Simulation Game Overview,,1,5,2-Mar-2017,5:17:58
VIEW,4908717,,WINDOWS_7,CHROME,,,,CATALOG,,1,5,2-Mar-2017,5:17:50
VIEW,4908717,,WINDOWS_7,CHROME,,,,PPT - Toolwire Overview,,1,15,2-Mar-2017,5:17:30
SHARE,3638233,228993,,,Client Solutions,10-Nov-2016,22:44:32,MDC Business Simulations,WEB,1,35,2-Mar-2017,3:07:59
VIEW,3638233,,WINDOWS_10,EDGE13,,,,Diversity,,1,20,2-Mar-2017,3:07:40
SHARE,4907883,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",2-Mar-2017,2:51:11,Toolwire - Digital Courseware for CSU Global,WEB,0,0,2-Mar-2017,2:51:11
VIEW,4899528,,WINDOWS_7,FIREFOX,,,,CATALOG,,1,20,2-Mar-2017,2:32:47
VIEW,229551,,WINDOWS_10,CHROME,,,,Toolwire Overview (PPT),,1,245,2-Mar-2017,2:24:53
VIEW,229551,,WINDOWS_10,CHROME,,,,Toolwire Product Catalog,,1,5,2-Mar-2017,2:02:41
SHARE,4907883,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",2-Mar-2017,1:54:30,Toolwire Simulation Games for UtahFutures RFP,WEB,1,125,2-Mar-2017,1:57:59
SHARE,4907883,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",2-Mar-2017,1:51:47,Statistics LiveLabs,WEB,1,115,2-Mar-2017,1:54:59
VIEW,4907883,,WINDOWS_7,CHROME,,,,VIDEO (2:17),,1,125,2-Mar-2017,1:54:50
VIEW,4907883,,WINDOWS_7,CHROME,,,,DEMO - Statistics LiveLabs,,1,115,2-Mar-2017,1:52:18
SHARE,4907864,205963,,,Toolwire Sales,2-Mar-2017,1:31:10,Toolwire - Digital Courseware for CSU Global,WEB,0,0,2-Mar-2017,1:31:10
SHARE,4907854,205963,,,Toolwire Sales,2-Mar-2017,1:30:32,Toolwire - Digital Courseware for CSU Global,WEB,0,0,2-Mar-2017,1:30:32
SHARE,4907848,205963,,,Toolwire Sales,2-Mar-2017,1:28:36,Toolwire - Digital Courseware for CSU Global,WEB,0,0,2-Mar-2017,1:28:36
VIEW,229551,,WINDOWS_10,CHROME,,,,Toolwire Business Simulations - Research Report - Fall 2016,,1,10,2-Mar-2017,1:27:53
VIEW,229551,,WINDOWS_10,CHROME,,,,Toolwire Product Catalog,,1,250,2-Mar-2017,1:21:11
SHARE,4907823,205963,,,Toolwire Sales,2-Mar-2017,1:11:35,Toolwire - Digital Courseware for CSU Global,WEB,1,145,2-Mar-2017,1:14:59
VIEW,4907823,,WINDOWS_7,FIREFOX,,,,VIDEO (1:27) - Overview,,1,25,2-Mar-2017,1:14:18
VIEW,205963,,WINDOWS_10,CHROME,,,,Diversity - YouTube,,1,120,2-Mar-2017,1:12:54
VIEW,4907823,,WINDOWS_7,FIREFOX,,,,Toolwire Business Simulations - Research Report - Fall 2016,,1,120,2-Mar-2017,1:11:50
SHARE,4773993,205963,,,Toolwire Sales,2-Mar-2017,1:09:39,Toolwire - Digital Courseware for CSU Global,WEB,1,20,2-Mar-2017,1:10:59
VIEW,4773993,,WINDOWS_7,CHROME,,,,PRODUCT SHEET - Statistics LiveLabs,,1,10,2-Mar-2017,1:10:15
VIEW,4773993,,WINDOWS_7,CHROME,,,,Toolwire Product Catalog,,1,10,2-Mar-2017,1:09:52
SHARE,4774103,205963,,,Toolwire Sales,2-Mar-2017,1:07:53,Toolwire - Digital Courseware for CSU Global,WEB,1,25,2-Mar-2017,1:08:59
VIEW,4774103,,WINDOWS_7,CHROME,,,,DEMO -  It's How - Not What You Think,,1,25,2-Mar-2017,1:08:14
VIEW,229551,,WINDOWS_10,CHROME,,,,PRODUCT SHEET - Statistics LiveLabs,,1,240,2-Mar-2017,1:00:02
VIEW,229551,,WINDOWS_10,CHROME,,,,DEMO - Presentation Delivery,,1,50,2-Mar-2017,0:58:56
VIEW,4899528,,WINDOWS_7,FIREFOX,,,,CATALOG,,1,50,2-Mar-2017,0:49:50
VIEW,229551,,WINDOWS_10,CHROME,,,,Topics / Learning Objectives,,1,5,2-Mar-2017,0:08:02
VIEW,229551,,WINDOWS_10,CHROME,,,,1-Pager,,1,5,2-Mar-2017,0:07:54
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO (2:17) - Trailer,,1,5,2-Mar-2017,0:07:44
VIEW,229551,,WINDOWS_10,CHROME,,,,Topics / Learning Objectives,,1,5,2-Mar-2017,0:07:25
VIEW,229551,,WINDOWS_10,CHROME,,,,1-Pager,,1,20,2-Mar-2017,0:06:51
VIEW,229551,,WINDOWS_10,CHROME,,,,Topics / Learning Objectives,,1,5,2-Mar-2017,0:04:12
VIEW,229551,,WINDOWS_10,CHROME,,,,1-Pager,,1,5,2-Mar-2017,0:04:05
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO (3:32) - Trailer,,1,5,2-Mar-2017,0:03:56
VIEW,229551,,WINDOWS_10,CHROME,,,,Toolwire Business Simulations - Research Report - Fall 2016,,1,15,2-Mar-2017,0:03:27
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO (2:15) - How Assessment and Remediation Works,,1,140,2-Mar-2017,0:02:46
VIEW,229551,,WINDOWS_10,CHROME,,,,VIDEO (2:15) - How Assessment and Remediation Works,,1,20,1-Mar-2017,23:43:55
VIEW,229551,,WINDOWS_10,CHROME,,,,Toolwire Product Catalog,,1,10,1-Mar-2017,23:43:42
VIEW,229551,,WINDOWS_10,CHROME,,,,Faculty Guide - TW Learning Portal,,1,55,1-Mar-2017,23:39:26
VIEW,228993,,MAC_OS_X,CHROME,,,,System Requirements,,1,5,1-Mar-2017,20:45:20
VIEW,228993,,MAC_OS_X,CHROME,,,,Support,,1,10,1-Mar-2017,20:45:06
VIEW,228993,,MAC_OS_X,CHROME,,,,Sample Discussion Questions - Business Foundations,,1,5,1-Mar-2017,20:44:49
VIEW,228993,,MAC_OS_X,CHROME,,,,Browser Quick Tips,,1,5,1-Mar-2017,20:44:35
VIEW,228993,,MAC_OS_X,CHROME,,,,Answers to Frequently Asked Questions,,1,10,1-Mar-2017,20:44:20
VIEW,228993,,MAC_OS_X,CHROME,,,,Getting Started - Questions to Consider,,1,15,1-Mar-2017,20:43:58
VIEW,229551,,WINDOWS_10,CHROME,,,,Toolwire Product Catalog,,1,35,1-Mar-2017,19:54:49
SHARE,4905341,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",1-Mar-2017,13:10:05,Cognizant QA2QE Transformation Program - Core Java Pilot,WEB,1,80,1-Mar-2017,13:11:59
VIEW,4905341,,WINDOWS_7,CHROME,,,,User Guide,,1,30,1-Mar-2017,13:11:14
VIEW,4905341,,WINDOWS_7,CHROME,,,,Pilot Walk-Through,,1,50,1-Mar-2017,13:10:22
VIEW,4369889,,,,,,,5. Persuasion - RATE (1-10),,1,0,1-Mar-2017,9:38:15
VIEW,4369889,,,,,,,5. Persuasion - SUBMIT,,1,0,1-Mar-2017,9:37:30
SHARE,4904906,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",1-Mar-2017,9:31:19,Cognizant QA2QE Transformation Program - Core Java Pilot,WEB,1,20,1-Mar-2017,9:31:59
VIEW,4904906,,WINDOWS_7,CHROME,,,,Pilot Walk-Through,,1,20,1-Mar-2017,9:31:32
VIEW,4369889,,WINDOWS_7,CHROME,,,,5. Persuasion - PLAY,,1,1075,1-Mar-2017,9:17:39
VIEW,4369845,,,,,,,9. Accounting - SUBMIT,,1,0,1-Mar-2017,9:10:48
VIEW,4369889,,,,,,,5. Management Basics - RATE (1-10),,1,0,1-Mar-2017,8:52:23
VIEW,4369889,,,,,,,5. Management Basics - SUBMIT,,1,0,1-Mar-2017,8:51:05
VIEW,4369845,,WINDOWS_10,CHROME,,,,9. Accounting - PLAY,,1,20,1-Mar-2017,8:45:57
VIEW,4369845,,,,,,,5. Management Basics - SUBMIT,,1,0,1-Mar-2017,8:45:51
VIEW,4369889,,WINDOWS_7,CHROME,,,,5. Persuasion - PLAY,,1,105,1-Mar-2017,8:00:25
VIEW,4369845,,WINDOWS_10,CHROME,,,,5. Management Basics - PLAY,,1,2625,1-Mar-2017,8:00:03
VIEW,4369845,,WINDOWS_10,CHROME,,,,5. Management Basics - PLAY,,1,30,1-Mar-2017,7:59:33
VIEW,4369826,,,,,,,9. Accounting - RATE (1-10),,1,0,1-Mar-2017,7:43:48
VIEW,4369826,,,,,,,9. Accounting - SUBMIT,,1,0,1-Mar-2017,7:43:33
VIEW,4369826,,WINDOWS_10,CHROME,,,,9. Accounting - PLAY,,1,680,1-Mar-2017,7:26:19
VIEW,4369826,,WINDOWS_10,CHROME,,,,9. Accounting - PLAY,,1,35,1-Mar-2017,6:57:08
VIEW,4369826,,,,,,,5. Management Basics - RATE (1-10),,1,0,1-Mar-2017,6:53:57
VIEW,4369826,,,,,,,5. Management Basics - SUBMIT,,1,0,1-Mar-2017,6:53:23
VIEW,229551,,WINDOWS_10,CHROME,,,,Cognizant QA2QE Interactive Demo,,1,235,1-Mar-2017,6:28:55
VIEW,4369826,,WINDOWS_10,CHROME,,,,5. Management Basics - PLAY,,1,495,1-Mar-2017,6:22:01
VIEW,4369826,,WINDOWS_10,CHROME,,,,1. Business Basics - PLAY,,1,20,1-Mar-2017,6:21:30
VIEW,4369811,,,,,,,5. Management Basics - RATE (1-10),,1,0,1-Mar-2017,6:02:07
VIEW,4369811,,,,,,,5. Management Basics - SUBMIT,,1,0,1-Mar-2017,6:01:54
VIEW,4369811,,WINDOWS_7,CHROME,,,,5. Management Basics - PLAY,,1,70,1-Mar-2017,6:00:03
VIEW,4369811,,WINDOWS_7,CHROME,,,,5. Management Basics - PLAY,,1,1320,1-Mar-2017,5:38:00
VIEW,4369811,,WINDOWS_7,CHROME,,,,Quick Tips - Browser,,1,30,1-Mar-2017,5:37:22
VIEW,228993,,MAC_OS_X,SAFARI,,,,1-Pager,,1,5,1-Mar-2017,4:42:43
VIEW,228993,,MAC_OS_X,CHROME,,,,PPT -  About Toolwire,,1,5,1-Mar-2017,4:20:34
VIEW,228993,,MAC_OS_X,SAFARI,,,,1-Pager,,1,10,1-Mar-2017,3:52:34
VIEW,228993,,MAC_OS_X,SAFARI,,,,Contact Toolwire Support -  - Available 24 x 7 x 365,,1,35,1-Mar-2017,3:17:19
VIEW,228993,,MAC_OS_X,SAFARI,,,,Quick Tips - Browser,,1,10,1-Mar-2017,3:16:58
VIEW,228993,,MAC_OS_X,SAFARI,,,,Topics / Learning Objectives,,1,5,1-Mar-2017,2:02:34
VIEW,228993,,MAC_OS_X,SAFARI,,,,Contact Toolwire Support -  - Available 24 x 7 x 365,,1,10,1-Mar-2017,2:02:16
SHARE,4369919,2978304,,,Red River College,26-Jan-2017,2:56:43,RRC_EALN-1009 (1) Communication for Business and Finance,WEB,1,2220,1-Mar-2017,0:18:59
VIEW,4369851,,WINDOWS_81,CHROME,,,,5. Persuasion - PLAY,,1,240,1-Mar-2017,0:13:03
VIEW,4369845,,WINDOWS_81,CHROME,,,,5. Management Basics - PLAY,,1,375,1-Mar-2017,0:11:27
SHARE,4903537,2978304,,,Red River College,1-Mar-2017,0:07:51,RRC_EALN-1009 (1) Communication for Business and Finance,WEB,1,105,1-Mar-2017,0:10:59
VIEW,4369818,,WINDOWS_81,CHROME,,,,4. Small Business and Entrepreneurship - PLAY,,1,530,1-Mar-2017,0:10:37
VIEW,4903537,,WINDOWS_81,CHROME,,,,5. Management Basics - PLAY,,1,105,1-Mar-2017,0:08:46
VIEW,4369839,,WINDOWS_81,CHROME,,,,4. Small Business and Entrepreneurship - PLAY,,1,190,1-Mar-2017,0:07:43
VIEW,4379907,,WINDOWS_81,CHROME,,,,1. Business Basics - PLAY,,1,250,1-Mar-2017,0:03:14
VIEW,4369811,,WINDOWS_81,CHROME,,,,5. Management Basics - PLAY,,1,1060,1-Mar-2017,0:00:03
VIEW,4369919,,WINDOWS_81,CHROME,,,,6. Operations Management - PLAY,,1,1060,1-Mar-2017,0:00:03
VIEW,4369811,,WINDOWS_81,CHROME,,,,5. Management Basics - PLAY,,1,5,28-Feb-2017,23:59:58
VIEW,4369919,,WINDOWS_81,CHROME,,,,6. Operations Management - PLAY,,1,205,28-Feb-2017,23:56:38
SHARE,4903122,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",28-Feb-2017,21:12:06,Cognizant QA2QE Transformation Program - Core Java Pilot,WEB,1,10,28-Feb-2017,21:12:59
VIEW,4903122,,WINDOWS_7,IE11,,,,Pilot Walk-Through,,1,10,28-Feb-2017,21:12:25
SHARE,294943,346016,,,,28-Feb-2017,15:21:15,Video: 'The Exchange',WEB,1,5,28-Feb-2017,15:22:59
VIEW,294943,,WINDOWS_10,IE11,,,,Video: 'The Exchange',,1,5,28-Feb-2017,15:22:11
VIEW,346016,,WINDOWS_10,CHROME,,,,Video: 'The Exchange',,1,20,28-Feb-2017,15:21:04
SHARE,4786130,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",22-Feb-2017,12:12:14,Cognizant QA2QE Transformation Program - Core Java Pilot,WEB,1,450,28-Feb-2017,14:27:59
VIEW,4786130,,WINDOWS_7,CHROME,,,,Pilot Walk-Through,,1,415,28-Feb-2017,14:07:59
VIEW,4786130,,WINDOWS_7,CHROME,,,,Pilot Walk-Through,,1,5,28-Feb-2017,13:14:36
SHARE,4901208,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",28-Feb-2017,12:19:26,Cognizant QA2QE Transformation Program - Core Java Pilot,WEB,1,140,28-Feb-2017,12:29:59
VIEW,4901208,,WINDOWS_7,IE11,,,,User Guide,,1,95,28-Feb-2017,12:20:31
VIEW,4901208,,WINDOWS_7,IE11,,,,Pilot Walk-Through,,1,45,28-Feb-2017,12:19:44
SHARE,4901143,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",28-Feb-2017,12:07:32,Cognizant QA2QE Transformation Program - Core Java Pilot,WEB,1,55,28-Feb-2017,12:13:59
VIEW,4901143,,WINDOWS_7,CHROME,,,,User Guide,,1,55,28-Feb-2017,12:08:02
VIEW,4786130,,WINDOWS_7,CHROME,,,,Pilot Walk-Through,,1,25,28-Feb-2017,12:01:48
VIEW,4369839,,,,,,,2. International Business - RATE (1-10),,1,0,28-Feb-2017,10:21:48
VIEW,4369839,,,,,,,2. International Business - SUBMIT,,1,0,28-Feb-2017,10:21:20
VIEW,4369839,,MAC_OS_X,CHROME,,,,2. International Business - PLAY,,1,1180,28-Feb-2017,10:00:03
VIEW,4369911,,,,,,,5. Management Basics - RATE (1-10),,1,0,28-Feb-2017,9:50:30
VIEW,4369911,,,,,,,5. Management Basics - SUBMIT,,1,0,28-Feb-2017,9:49:31
VIEW,4369839,,MAC_OS_X,CHROME,,,,2. International Business - PLAY,,1,3600,28-Feb-2017,9:00:03
VIEW,4369911,,WINDOWS_10,CHROME,,,,5. Management Basics - PLAY,,1,1755,28-Feb-2017,9:00:01
VIEW,4369911,,WINDOWS_10,CHROME,,,,5. Management Basics - PLAY,,1,2885,28-Feb-2017,8:11:20
VIEW,4369839,,MAC_OS_X,CHROME,,,,2. International Business - PLAY,,1,3600,28-Feb-2017,8:00:03
SHARE,4900646,197521,,,Client Solutions,28-Feb-2017,7:59:00,Smart Draw Virtual Desktop,WEB,0,0,28-Feb-2017,7:59:00
VIEW,4369839,,MAC_OS_X,CHROME,,,,2. International Business - PLAY,,1,3600,28-Feb-2017,7:00:03
VIEW,4369839,,MAC_OS_X,CHROME,,,,2. International Business - PLAY,,1,3600,28-Feb-2017,6:00:03
VIEW,228993,,,,,,,Support - Contact Information,,1,0,28-Feb-2017,5:19:24
VIEW,228993,,,,,,,Voucher Code Redemption Process,,1,0,28-Feb-2017,5:19:14
VIEW,228993,,,,,,,Topics / Learning Objectives (MS Word),,1,0,28-Feb-2017,5:19:00
VIEW,228993,,,,,,,Topics / Learning Objectives (MS Excel),,1,0,28-Feb-2017,5:18:49
VIEW,228993,,,,,,,PPT - Writing Games Slides,,1,0,28-Feb-2017,5:17:53
VIEW,228993,,,,,,,Excel - ENG 121 Course Map,,1,0,28-Feb-2017,5:17:46
VIEW,228993,,,,,,,Meeting - Recording,,1,0,28-Feb-2017,5:17:41
VIEW,228993,,,,,,,VIDEO - Toolwire Simulation Games,,1,0,28-Feb-2017,5:11:12
VIEW,228993,,,,,,,PPT -  About Toolwire,,1,0,28-Feb-2017,5:11:01
VIEW,4369839,,MAC_OS_X,CHROME,,,,2. International Business - PLAY,,1,3590,28-Feb-2017,5:00:12
VIEW,4014763,,WINDOWS_7,CHROME,,,,PLAY - Creating a Business Message,,1,165,28-Feb-2017,4:02:32
VIEW,4899528,,WINDOWS_7,FIREFOX,,,,DEMO - Thesis Statements: What's the Point?,,1,95,28-Feb-2017,4:01:35
VIEW,4899528,,WINDOWS_7,FIREFOX,,,,1-Pager,,1,5,28-Feb-2017,4:00:58
VIEW,4899528,,WINDOWS_7,FIREFOX,,,,PDF - Instructional Architecture Overview,,1,5,28-Feb-2017,4:00:41
VIEW,4899528,,WINDOWS_7,FIREFOX,,,,VIDEO (2:15) - How Assessment and Remediation Works,,1,5,28-Feb-2017,4:00:34
VIEW,4899528,,WINDOWS_7,FIREFOX,,,,VIDEO (3:32) - Trailer,,1,10,28-Feb-2017,4:00:20
VIEW,4899528,,WINDOWS_7,FIREFOX,,,,Topics / Learning Objectives,,1,5,28-Feb-2017,4:00:10
VIEW,4899528,,WINDOWS_7,FIREFOX,,,,EFFICACY RESEARCH - Toolwire Business Simulations,,1,5,28-Feb-2017,4:00:01
VIEW,4899528,,WINDOWS_7,FIREFOX,,,,EVALUATION & IMPLEMENTATION GUIDE - Toolwire Simulation Games,,1,25,28-Feb-2017,3:59:33
VIEW,4899528,,WINDOWS_7,FIREFOX,,,,VIDEO (1:27) - Virtual Desktop Labs Overview,,1,10,28-Feb-2017,3:59:18
VIEW,4899528,,WINDOWS_7,FIREFOX,,,,VIDEO (2:05) - Toolwire Simulation Game Overview,,1,30,28-Feb-2017,3:58:45
SHARE,4899528,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",28-Feb-2017,3:28:16,PPT - Toolwire Overview,WEB,1,260,28-Feb-2017,3:56:59
VIEW,4899528,,WINDOWS_7,FIREFOX,,,,CATALOG,,1,815,28-Feb-2017,3:31:22
VIEW,4899528,,WINDOWS_7,FIREFOX,,,,PPT - Toolwire Overview,,1,260,28-Feb-2017,3:28:23
VIEW,228993,,,,,,,PPT -  About Toolwire,,1,0,28-Feb-2017,2:46:02
VIEW,228993,,,,,,,Topics / Learning Objectives (MS Excel),,1,0,28-Feb-2017,1:30:03
VIEW,228993,,,,,,,PPT -  About Toolwire,,1,0,28-Feb-2017,1:29:59
VIEW,4365931,,,,,,,GAMIFICATION - Deloitte Consulting Video (2:30),,1,8,28-Feb-2017,0:09:17
SHARE,4365931,205963,,,Toolwire Sales,25-Jan-2017,3:41:07,Gamification Assets for OpenSesame,WEB,1,222,28-Feb-2017,0:09:17
VIEW,4365931,,,,,,,GAME-BASED LEARNING - Toolwire GBL Products and Solutions Overview Video (2:22),,1,16,28-Feb-2017,0:09:09
VIEW,4365931,,,,,,,OVERVIEW VIDEO - Communication (3:32),,1,14,28-Feb-2017,0:08:53
VIEW,228993,,,,,,,PPT -  About Toolwire,,1,2,27-Feb-2017,23:24:29
VIEW,228993,,,,,,,PPT -  About Toolwire,,1,11,27-Feb-2017,22:49:13
VIEW,4898693,,,,,,,User Guide,,1,2,27-Feb-2017,21:43:30
SHARE,4898693,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",27-Feb-2017,20:45:31,Cognizant QA2QE Transformation Program - Core Java Pilot,WEB,1,43,27-Feb-2017,21:43:30
VIEW,4898693,,,,,,,User Guide,,1,25,27-Feb-2017,20:46:23
VIEW,4898693,,,,,,,Pilot Walk-Through,,1,16,27-Feb-2017,20:45:54
VIEW,228993,,,,,,,PPT -  About Toolwire,,1,2,27-Feb-2017,19:52:47
VIEW,4897047,,,,,,,Pilot Walk-Through,,1,2,27-Feb-2017,16:27:44
SHARE,4897047,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",27-Feb-2017,12:55:53,Cognizant QA2QE Transformation Program - Core Java Pilot,WEB,1,464,27-Feb-2017,16:27:44
VIEW,4897825,,,,,,,Pilot Walk-Through,,1,8,27-Feb-2017,16:03:41
SHARE,4897825,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",27-Feb-2017,16:02:55,Cognizant QA2QE Transformation Program - Core Java Pilot,WEB,1,8,27-Feb-2017,16:03:41
VIEW,4897047,,,,,,,Pilot Walk-Through,,1,94,27-Feb-2017,13:05:07
VIEW,4896514,,,,,,,User Guide,,1,6,27-Feb-2017,13:04:42
SHARE,4896514,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",27-Feb-2017,11:23:44,Cognizant QA2QE Transformation Program - Core Java Pilot,WEB,1,545,27-Feb-2017,13:04:42
VIEW,4897047,,,,,,,User Guide,,1,148,27-Feb-2017,13:03:59
VIEW,4897047,,,,,,,User Guide,,1,220,27-Feb-2017,12:59:57
VIEW,4896514,,,,,,,User Guide,,1,20,27-Feb-2017,12:56:45
VIEW,4896976,,,,,,,User Guide,,1,171,27-Feb-2017,12:33:33
SHARE,4896976,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",27-Feb-2017,12:29:15,Cognizant QA2QE Transformation Program - Core Java Pilot,WEB,1,171,27-Feb-2017,12:33:33
VIEW,4896514,,,,,,,User Guide,,1,519,27-Feb-2017,11:54:11
VIEW,4369839,,,,,,,9. Accounting - RATE (1-10),,1,12,27-Feb-2017,11:42:02
VIEW,4369839,,,,,,,9. Accounting - SUBMIT,,1,17,27-Feb-2017,11:41:50
VIEW,4369839,,,,,,,9. Accounting - PLAY,,1,1570,27-Feb-2017,11:41:29
VIEW,4369839,,,,,,,9. Accounting - PLAY,,1,59,27-Feb-2017,10:59:59
VIEW,4369839,,,,,,,5. Management Basics - SUBMIT,,1,83,27-Feb-2017,10:53:05
VIEW,4369839,,,,,,,5. Management Basics - RATE (1-10),,1,13,27-Feb-2017,10:51:08
VIEW,4369839,,,,,,,5. Management Basics - PLAY,,1,911,27-Feb-2017,10:50:29
VIEW,4895822,,,,,,,Pilot Walk-Through,,1,6,27-Feb-2017,8:04:08
SHARE,4895822,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",27-Feb-2017,8:03:36,Cognizant QA2QE Transformation Program - Core Java Pilot,WEB,1,6,27-Feb-2017,8:04:08
VIEW,4895566,,,,,,,Pilot Walk-Through,,1,239,27-Feb-2017,6:12:04
SHARE,4895566,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",27-Feb-2017,5:36:37,Cognizant QA2QE Transformation Program - Core Java Pilot,WEB,1,358,27-Feb-2017,6:12:04
VIEW,4369925,,,,,,,5. Management Basics - RATE (1-10),,1,7,27-Feb-2017,5:38:50
VIEW,4895566,,,,,,,Pilot Walk-Through,,1,119,27-Feb-2017,5:38:44
VIEW,4369925,,,,,,,5. Management Basics - SUBMIT,,1,20,27-Feb-2017,5:38:40
VIEW,4369925,,,,,,,5. Management Basics - PLAY,,1,1903,27-Feb-2017,5:38:18
VIEW,228993,,,,,,,PPT -  About Toolwire,,1,30,26-Feb-2017,22:45:27
VIEW,4893931,,,,,,,User Guide,,1,29,26-Feb-2017,10:10:14
SHARE,4893931,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",26-Feb-2017,10:07:50,Cognizant QA2QE Transformation Program - Core Java Pilot,WEB,1,132,26-Feb-2017,10:10:14
VIEW,4893931,,,,,,,Pilot Walk-Through,,1,103,26-Feb-2017,10:09:44
VIEW,228993,,,,,,,PPT -  About Toolwire,,1,20,26-Feb-2017,6:47:05
VIEW,4369857,,,,,,,8. Presentation Delivery - SUBMIT,,1,27,26-Feb-2017,5:13:15
VIEW,4369857,,,,,,,5. Management Basics - SUBMIT,,1,37,26-Feb-2017,5:12:01
VIEW,4369857,,,,,,,8. Marketing - SUBMIT,,1,6,26-Feb-2017,5:10:44
VIEW,4369857,,,,,,,9. Accounting - RATE (1-10),,1,13,26-Feb-2017,5:10:37
VIEW,4369857,,,,,,,9. Accounting - SUBMIT,,1,20,26-Feb-2017,5:10:24
VIEW,4369857,,,,,,,9. Accounting - PLAY,,1,64,26-Feb-2017,5:09:48
VIEW,228993,,,,,,,PPT -  About Toolwire,,1,2,26-Feb-2017,5:08:48
VIEW,4369857,,,,,,,9. Accounting - PLAY,,1,68,26-Feb-2017,4:59:59
VIEW,4369857,,,,,,,9. Accounting - PLAY,,1,99,26-Feb-2017,3:37:54
VIEW,4369857,,,,,,,5. Management Basics - SUBMIT,,1,28,26-Feb-2017,3:08:07
VIEW,228993,,,,,,,PPT -  About Toolwire,,1,79,26-Feb-2017,1:42:57
VIEW,228993,,,,,,,PPT -  About Toolwire,,1,60,26-Feb-2017,0:59:40
VIEW,228993,,,,,,,1-PAGER,,1,11,26-Feb-2017,0:58:40
VIEW,2264676,,,,,,,Virtual Desktop Flyer,,1,4,25-Feb-2017,22:00:49
